respID,qID,altID,obsID,profileID,price,hotel_quality,flight_quality,seat_quality,number_of_games,stage_of_tournament
24,4,3,142,1857,3,4,Economy,Upper Deck,3,Final Knockout
24,5,1,143,591,4,3,Economy,Touchline Section,3,Group Stage
24,5,2,143,1161,7,3,First,Goal Section,2,Early Knockout
24,5,3,143,1536,4,3,First,Upper Deck,1,Final Knockout
24,6,1,144,1381,3,5,First,Upper Deck,0,Final Knockout
24,6,2,144,531,7,3,First,Upper Deck,3,Group Stage
24,6,3,144,1227,3,4,Economy,Corner Section,3,Early Knockout
25,1,1,145,8,2,4,Economy,Upper Deck,0,Group Stage
25,1,2,145,261,3,4,Economy,Touchline Section,1,Group Stage
25,1,3,145,909,7,3,First,Corner Section,1,Early Knockout
25,2,1,146,1443,2,5,Economy,Touchline Section,0,Final Knockout
25,2,2,146,222,6,4,Economy,Corner Section,1,Group Stage
25,2,3,146,1177,2,3,Economy,Upper Deck,3,Early Knockout
25,3,1,147,1951,6,5,Economy,Touchline Section,3,Final Knockout
25,3,2,147,1615,6,5,Economy,Touchline Section,1,Final Knockout
25,3,3,147,128,3,3,Economy,Goal Section,0,Group Stage
25,4,1,148,596,2,4,Economy,Touchline Section,3,Group Stage
25,4,2,148,749,8,4,First,Corner Section,0,Early Knockout
25,4,3,148,1559,6,3,Economy,Corner Section,1,Final Knockout
25,5,1,149,911,2,4,First,Corner Section,1,Early Knockout
25,5,2,149,1545,6,4,First,Upper Deck,1,Final Knockout
25,5,3,149,1856,2,4,Economy,Upper Deck,3,Final Knockout
25,6,1,150,223,7,4,Economy,Corner Section,1,Group Stage
25,6,2,150,1503,6,4,First,Goal Section,0,Final Knockout
25,6,3,150,1163,2,4,First,Goal Section,2,Early Knockout
26,1,1,151,1838,5,4,First,Goal Section,2,Final Knockout
26,1,2,151,577,4,4,First,Corner Section,3,Group Stage
26,1,3,151,1328,6,3,First,Goal Section,3,Early Knockout
26,2,1,152,1620,4,3,First,Touchline Section,1,Final Knockout
26,2,2,152,905,3,3,First,Corner Section,1,Early Knockout
26,2,3,152,1170,2,5,First,Goal Section,2,Early Knockout
26,3,1,153,25,5,3,First,Upper Deck,0,Group Stage
26,3,2,153,1014,7,3,Economy,Upper Deck,2,Early Knockout
26,3,3,153,1744,2,3,First,Corner Section,2,Final Knockout
26,4,1,154,1131,5,5,First,Touchline Section,2,Early Knockout
26,4,2,154,183,2,5,Economy,Upper Deck,1,Group Stage
26,4,3,154,1329,7,3,First,Goal Section,3,Early Knockout
26,5,1,155,1601,6,3,Economy,Touchline Section,1,Final Knockout
26,5,2,155,1452,4,3,First,Touchline Section,0,Final Knockout
26,5,3,155,1848,8,5,First,Goal Section,2,Final Knockout
26,6,1,156,910,8,3,First,Corner Section,1,Early Knockout
26,6,2,156,1893,4,3,Economy,Corner Section,3,Final Knockout
26,6,3,156,608,7,5,Economy,Touchline Section,3,Group Stage
27,1,1,157,1391,6,3,Economy,Corner Section,0,Final Knockout
27,1,2,157,608,7,5,Economy,Touchline Section,3,Group Stage
27,1,3,157,886,5,3,Economy,Corner Section,1,Early Knockout
27,2,1,158,1324,2,3,First,Goal Section,3,Early Knockout
27,2,2,158,635,6,3,Economy,Goal Section,3,Group Stage
27,2,3,158,200,5,4,First,Upper Deck,1,Group Stage
27,3,1,159,1967,8,4,First,Touchline Section,3,Final Knockout
27,3,2,159,203,8,4,First,Upper Deck,1,Group Stage
27,3,3,159,1187,5,4,Economy,Upper Deck,3,Early Knockout
27,4,1,160,1373,2,4,First,Upper Deck,0,Final Knockout
27,4,2,160,939,2,5,Economy,Touchline Section,1,Early Knockout
27,4,3,160,1130,4,5,First,Touchline Section,2,Early Knockout
27,5,1,161,1405,6,5,Economy,Corner Section,0,Final Knockout
27,5,2,161,1919,2,4,First,Corner Section,3,Final Knockout
27,5,3,161,1500,3,4,First,Goal Section,0,Final Knockout
27,6,1,162,819,8,5,Economy,Goal Section,0,Early Knockout
27,6,2,162,1331,2,4,First,Goal Section,3,Early Knockout
27,6,3,162,1439,5,4,Economy,Touchline Section,0,Final Knockout
28,1,1,163,911,2,4,First,Corner Section,1,Early Knockout
28,1,2,163,50,2,4,Economy,Corner Section,0,Group Stage
28,1,3,163,371,8,4,First,Upper Deck,2,Group Stage
28,2,1,164,1017,3,4,Economy,Upper Deck,2,Early Knockout
28,2,2,164,551,6,3,Economy,Corner Section,3,Group Stage
28,2,3,164,1539,7,3,First,Upper Deck,1,Final Knockout
28,3,1,165,1834,8,3,First,Goal Section,2,Final Knockout
28,3,2,165,548,3,3,Economy,Corner Section,3,Group Stage
28,3,3,165,1969,3,5,First,Touchline Section,3,Final Knockout
28,4,1,166,1344,8,5,First,Goal Section,3,Early Knockout
28,4,2,166,1485,2,5,Economy,Goal Section,0,Final Knockout
28,4,3,166,1844,4,5,First,Goal Section,2,Final Knockout
28,5,1,167,399,8,5,Economy,Corner Section,2,Group Stage
28,5,2,167,1871,3,3,First,Upper Deck,3,Final Knockout
28,5,3,167,1379,8,4,First,Upper Deck,0,Final Knockout
28,6,1,168,720,7,3,Economy,Corner Section,0,Early Knockout
28,6,2,168,291,5,5,First,Touchline Section,1,Group Stage
28,6,3,168,153,7,3,First,Goal Section,0,Group Stage
29,1,1,169,1951,6,5,Economy,Touchline Section,3,Final Knockout
29,1,2,169,2007,6,4,First,Goal Section,3,Final Knockout
29,1,3,169,1654,3,5,Economy,Goal Section,1,Final Knockout
29,2,1,170,572,6,3,First,Corner Section,3,Group Stage
29,2,2,170,1422,2,5,First,Corner Section,0,Final Knockout
29,2,3,170,1139,6,3,Economy,Goal Section,2,Early Knockout
29,3,1,171,494,5,4,First,Goal Section,2,Group Stage
29,3,2,171,886,5,3,Economy,Corner Section,1,Early Knockout
29,3,3,171,1859,5,4,Economy,Upper Deck,3,Final Knockout
29,4,1,172,174,7,3,Economy,Upper Deck,1,Group Stage
29,4,2,172,1738,3,5,Economy,Corner Section,2,Final Knockout
29,4,3,172,295,2,3,Economy,Goal Section,1,Group Stage
29,5,1,173,393,2,5,Economy,Corner Section,2,Group Stage
29,5,2,173,13,7,4,Economy,Upper Deck,0,Group Stage
29,5,3,173,465,4,3,Economy,Goal Section,2,Group Stage
29,6,1,174,1329,7,3,First,Goal Section,3,Early Knockout
29,6,2,174,203,8,4,First,Upper Deck,1,Group Stage
29,6,3,174,1638,8,5,First,Touchline Section,1,Final Knockout
30,1,1,175,468,7,3,Economy,Goal Section,2,Group Stage
30,1,2,175,1312,4,4,Economy,Goal Section,3,Early Knockout
30,1,3,175,461,7,5,First,Touchline Section,2,Group Stage
30,2,1,176,426,7,3,Economy,Touchline Section,2,Group Stage
30,2,2,176,1416,3,4,First,Corner Section,0,Final Knockout
30,2,3,176,1068,5,5,Economy,Corner Section,2,Early Knockout
30,3,1,177,306,6,4,Economy,Goal Section,1,Group Stage
30,3,2,177,1026,5,5,Economy,Upper Deck,2,Early Knockout
30,3,3,177,1190,8,4,Economy,Upper Deck,3,Early Knockout
30,4,1,178,1827,8,5,Economy,Goal Section,2,Final Knockout
30,4,2,178,39,5,5,First,Upper Deck,0,Group Stage
30,4,3,178,91,8,3,Economy,Touchline Section,0,Group Stage
30,5,1,179,735,8,5,Economy,Corner Section,0,Early Knockout
30,5,2,179,1105,7,4,Economy,Touchline Section,2,Early Knockout
30,5,3,179,339,4,3,Economy,Upper Deck,2,Group Stage
30,6,1,180,1264,5,3,Economy,Touchline Section,3,Early Knockout
30,6,2,180,1031,3,3,First,Upper Deck,2,Early Knockout
30,6,3,180,749,8,4,First,Corner Section,0,Early Knockout
31,1,1,181,1825,6,5,Economy,Goal Section,2,Final Knockout
31,1,2,181,1119,7,3,First,Touchline Section,2,Early Knockout
31,1,3,181,725,5,4,Economy,Corner Section,0,Early Knockout
31,2,1,182,1025,4,5,Economy,Upper Deck,2,Early Knockout
31,2,2,182,730,3,5,Economy,Corner Section,0,Early Knockout
31,2,3,182,1218,8,5,First,Upper Deck,3,Early Knockout
31,3,1,183,1893,4,3,Economy,Corner Section,3,Final Knockout
31,3,2,183,468,7,3,Economy,Goal Section,2,Group Stage
31,3,3,183,348,6,4,Economy,Upper Deck,2,Group Stage
31,4,1,184,1860,6,4,Economy,Upper Deck,3,Final Knockout
31,4,2,184,1708,8,3,First,Upper Deck,2,Final Knockout
31,4,3,184,1347,4,3,Economy,Upper Deck,0,Final Knockout
31,5,1,185,461,7,5,First,Touchline Section,2,Group Stage
31,5,2,185,688,3,5,Economy,Upper Deck,0,Early Knockout
31,5,3,185,1821,2,5,Economy,Goal Section,2,Final Knockout
31,6,1,186,1847,7,5,First,Goal Section,2,Final Knockout
31,6,2,186,1492,2,3,First,Goal Section,0,Final Knockout
31,6,3,186,1121,2,4,First,Touchline Section,2,Early Knockout
32,1,1,187,406,8,3,First,Corner Section,2,Group Stage
32,1,2,187,869,2,4,First,Upper Deck,1,Early Knockout
32,1,3,187,1386,8,5,First,Upper Deck,0,Final Knockout
32,2,1,188,937,7,4,Economy,Touchline Section,1,Early Knockout
32,2,2,188,1727,6,3,Economy,Corner Section,2,Final Knockout
32,2,3,188,1574,7,5,Economy,Corner Section,1,Final Knockout
32,3,1,189,1760,4,5,First,Corner Section,2,Final Knockout
32,3,2,189,457,3,5,First,Touchline Section,2,Group Stage
32,3,3,189,71,2,4,First,Corner Section,0,Group Stage
32,4,1,190,639,3,4,Economy,Goal Section,3,Group Stage
32,4,2,190,225,2,5,Economy,Corner Section,1,Group Stage
32,4,3,190,445,5,3,First,Touchline Section,2,Group Stage
32,5,1,191,1779,2,5,Economy,Touchline Section,2,Final Knockout
32,5,2,191,945,8,5,Economy,Touchline Section,1,Early Knockout
32,5,3,191,1238,7,5,Economy,Corner Section,3,Early Knockout
32,6,1,192,1332,3,4,First,Goal Section,3,Early Knockout
32,6,2,192,1843,3,5,First,Goal Section,2,Final Knockout
32,6,3,192,1127,8,4,First,Touchline Section,2,Early Knockout
33,1,1,193,632,3,3,Economy,Goal Section,3,Group Stage
33,1,2,193,1326,4,3,First,Goal Section,3,Early Knockout
33,1,3,193,1679,7,5,First,Goal Section,1,Final Knockout
33,2,1,194,610,2,3,First,Touchline Section,3,Group Stage
33,2,2,194,804,7,3,Economy,Goal Section,0,Early Knockout
33,2,3,194,1810,5,3,Economy,Goal Section,2,Final Knockout
33,3,1,195,1234,3,5,Economy,Corner Section,3,Early Knockout
33,3,2,195,1586,5,4,First,Corner Section,1,Final Knockout
33,3,3,195,487,5,3,First,Goal Section,2,Group Stage
33,4,1,196,1786,2,3,First,Touchline Section,2,Final Knockout
33,4,2,196,1130,4,5,First,Touchline Section,2,Early Knockout
33,4,3,196,1908,5,5,Economy,Corner Section,3,Final Knockout
33,5,1,197,768,6,4,Economy,Touchline Section,0,Early Knockout
33,5,2,197,599,5,4,Economy,Touchline Section,3,Group Stage
33,5,3,197,945,8,5,Economy,Touchline Section,1,Early Knockout
33,6,1,198,1998,4,3,First,Goal Section,3,Final Knockout
33,6,2,198,779,3,3,First,Touchline Section,0,Early Knockout
33,6,3,198,359,3,3,First,Upper Deck,2,Group Stage
34,1,1,199,710,4,5,First,Upper Deck,0,Early Knockout
34,1,2,199,729,2,5,Economy,Corner Section,0,Early Knockout
34,1,3,199,556,4,4,Economy,Corner Section,3,Group Stage
34,2,1,200,1976,3,3,Economy,Goal Section,3,Final Knockout
34,2,2,200,871,4,4,First,Upper Deck,1,Early Knockout
34,2,3,200,1839,6,4,First,Goal Section,2,Final Knockout
34,3,1,201,536,5,4,First,Upper Deck,3,Group Stage
34,3,2,201,1439,5,4,Economy,Touchline Section,0,Final Knockout
34,3,3,201,250,6,5,First,Corner Section,1,Group Stage
34,4,1,202,1118,6,3,First,Touchline Section,2,Early Knockout
34,4,2,202,1471,2,3,Economy,Goal Section,0,Final Knockout
34,4,3,202,102,5,5,Economy,Touchline Section,0,Group Stage
34,5,1,203,217,8,3,Economy,Corner Section,1,Group Stage
34,5,2,203,1764,8,5,First,Corner Section,2,Final Knockout
34,5,3,203,1022,8,4,Economy,Upper Deck,2,Early Knockout
34,6,1,204,281,2,4,First,Touchline Section,1,Group Stage
34,6,2,204,1386,8,5,First,Upper Deck,0,Final Knockout
34,6,3,204,297,4,3,Economy,Goal Section,1,Group Stage
35,1,1,205,593,6,3,Economy,Touchline Section,3,Group Stage
35,1,2,205,231,8,5,Economy,Corner Section,1,Group Stage
35,1,3,205,1693,7,4,Economy,Upper Deck,2,Final Knockout
35,2,1,206,1952,7,5,Economy,Touchline Section,3,Final Knockout
35,2,2,206,259,8,3,Economy,Touchline Section,1,Group Stage
35,2,3,206,257,6,3,Economy,Touchline Section,1,Group Stage
35,3,1,207,781,5,3,First,Touchline Section,0,Early Knockout
35,3,2,207,1583,2,4,First,Corner Section,1,Final Knockout
35,3,3,207,1892,3,3,Economy,Corner Section,3,Final Knockout
35,4,1,208,476,8,4,Economy,Goal Section,2,Group Stage
35,4,2,208,29,2,4,First,Upper Deck,0,Group Stage
35,4,3,208,1990,3,5,Economy,Goal Section,3,Final Knockout
35,5,1,209,897,2,5,Economy,Corner Section,1,Early Knockout
35,5,2,209,1129,3,5,First,Touchline Section,2,Early Knockout
35,5,3,209,1179,4,3,Economy,Upper Deck,3,Early Knockout
35,6,1,210,1218,8,5,First,Upper Deck,3,Early Knockout
35,6,2,210,210,8,5,First,Upper Deck,1,Group Stage
35,6,3,210,435,2,5,Economy,Touchline Section,2,Group Stage
36,1,1,211,920,4,5,First,Corner Section,1,Early Knockout
36,1,2,211,126,8,5,First,Touchline Section,0,Group Stage
36,1,3,211,1247,2,4,First,Corner Section,3,Early Knockout
36,2,1,212,618,3,4,First,Touchline Section,3,Group Stage
36,2,2,212,1746,4,3,First,Corner Section,2,Final Knockout
36,2,3,212,309,2,5,Economy,Goal Section,1,Group Stage
36,3,1,213,691,6,5,Economy,Upper Deck,0,Early Knockout
36,3,2,213,1292,5,4,First,Touchline Section,3,Early Knockout
36,3,3,213,883,2,3,Economy,Corner Section,1,Early Knockout
36,4,1,214,1559,6,3,Economy,Corner Section,1,Final Knockout
36,4,2,214,927,4,3,Economy,Touchline Section,1,Early Knockout
36,4,3,214,628,6,5,First,Touchline Section,3,Group Stage
36,5,1,215,1713,6,4,First,Upper Deck,2,Final Knockout
36,5,2,215,710,4,5,First,Upper Deck,0,Early Knockout
36,5,3,215,831,6,4,First,Goal Section,0,Early Knockout
36,6,1,216,853,7,4,Economy,Upper Deck,1,Early Knockout
36,6,2,216,901,6,5,Economy,Corner Section,1,Early Knockout
36,6,3,216,1943,5,4,Economy,Touchline Section,3,Final Knockout
37,1,1,217,555,3,4,Economy,Corner Section,3,Group Stage
37,1,2,217,1151,4,5,Economy,Goal Section,2,Early Knockout
37,1,3,217,1183,8,3,Economy,Upper Deck,3,Early Knockout
37,2,1,218,1269,3,4,Economy,Touchline Section,3,Early Knockout
37,2,2,218,1686,7,3,Economy,Upper Deck,2,Final Knockout
37,2,3,218,962,4,5,First,Touchline Section,1,Early Knockout
37,3,1,219,1623,7,3,First,Touchline Section,1,Final Knockout
37,3,2,219,779,3,3,First,Touchline Section,0,Early Knockout
37,3,3,219,640,4,4,Economy,Goal Section,3,Group Stage
37,4,1,220,889,8,3,Economy,Corner Section,1,Early Knockout
37,4,2,220,743,2,4,First,Corner Section,0,Early Knockout
37,4,3,220,89,6,3,Economy,Touchline Section,0,Group Stage
37,5,1,221,1971,5,5,First,Touchline Section,3,Final Knockout
37,5,2,221,9,3,4,Economy,Upper Deck,0,Group Stage
37,5,3,221,1010,3,3,Economy,Upper Deck,2,Early Knockout
37,6,1,222,643,7,4,Economy,Goal Section,3,Group Stage
37,6,2,222,709,3,5,First,Upper Deck,0,Early Knockout
37,6,3,222,1355,5,4,Economy,Upper Deck,0,Final Knockout
38,1,1,223,1949,4,5,Economy,Touchline Section,3,Final Knockout
38,1,2,223,1090,6,5,First,Corner Section,2,Early Knockout
38,1,3,223,64,2,3,First,Corner Section,0,Group Stage
38,2,1,224,1552,6,5,First,Upper Deck,1,Final Knockout
38,2,2,224,337,2,3,Economy,Upper Deck,2,Group Stage
38,2,3,224,637,8,3,Economy,Goal Section,3,Group Stage
38,3,1,225,736,2,3,First,Corner Section,0,Early Knockout
38,3,2,225,1432,5,3,Economy,Touchline Section,0,Final Knockout
38,3,3,225,617,2,4,First,Touchline Section,3,Group Stage
38,4,1,226,1475,6,3,Economy,Goal Section,0,Final Knockout
38,4,2,226,344,2,4,Economy,Upper Deck,2,Group Stage
38,4,3,226,8,2,4,Economy,Upper Deck,0,Group Stage
38,5,1,227,950,6,3,First,Touchline Section,1,Early Knockout
38,5,2,227,1006,6,5,First,Goal Section,1,Early Knockout
38,5,3,227,1501,4,4,First,Goal Section,0,Final Knockout
38,6,1,228,1802,4,5,First,Touchline Section,2,Final Knockout
38,6,2,228,1361,4,5,Economy,Upper Deck,0,Final Knockout
38,6,3,228,519,2,5,Economy,Upper Deck,3,Group Stage
39,1,1,229,134,2,4,Economy,Goal Section,0,Group Stage
39,1,2,229,1959,7,3,First,Touchline Section,3,Final Knockout
39,1,3,229,38,4,5,First,Upper Deck,0,Group Stage
39,2,1,230,1866,5,5,Economy,Upper Deck,3,Final Knockout
39,2,2,230,1011,4,3,Economy,Upper Deck,2,Early Knockout
39,2,3,230,1265,6,3,Economy,Touchline Section,3,Early Knockout
39,3,1,231,1968,2,5,First,Touchline Section,3,Final Knockout
39,3,2,231,553,8,3,Economy,Corner Section,3,Group Stage
39,3,3,231,1109,4,5,Economy,Touchline Section,2,Early Knockout
39,4,1,232,78,2,5,First,Corner Section,0,Group Stage
39,4,2,232,1776,6,4,Economy,Touchline Section,2,Final Knockout
39,4,3,232,1581,7,3,First,Corner Section,1,Final Knockout
39,5,1,233,62,7,5,Economy,Corner Section,0,Group Stage
39,5,2,233,942,5,5,Economy,Touchline Section,1,Early Knockout
39,5,3,233,1096,5,3,Economy,Touchline Section,2,Early Knockout
39,6,1,234,1198,2,3,First,Upper Deck,3,Early Knockout
39,6,2,234,753,5,5,First,Corner Section,0,Early Knockout
39,6,3,234,1715,8,4,First,Upper Deck,2,Final Knockout
40,1,1,235,961,3,5,First,Touchline Section,1,Early Knockout
40,1,2,235,1183,8,3,Economy,Upper Deck,3,Early Knockout
40,1,3,235,1212,2,5,First,Upper Deck,3,Early Knockout
40,2,1,236,1404,5,5,Economy,Corner Section,0,Final Knockout
40,2,2,236,1794,3,4,First,Touchline Section,2,Final Knockout
40,2,3,236,1816,4,4,Economy,Goal Section,2,Final Knockout
40,3,1,237,1842,2,5,First,Goal Section,2,Final Knockout
40,3,2,237,1718,4,5,First,Upper Deck,2,Final Knockout
40,3,3,237,1839,6,4,First,Goal Section,2,Final Knockout
40,4,1,238,1023,2,5,Economy,Upper Deck,2,Early Knockout
40,4,2,238,1945,7,4,Economy,Touchline Section,3,Final Knockout
40,4,3,238,1145,5,4,Economy,Goal Section,2,Early Knockout
40,5,1,239,86,3,3,Economy,Touchline Section,0,Group Stage
40,5,2,239,1476,7,3,Economy,Goal Section,0,Final Knockout
40,5,3,239,914,5,4,First,Corner Section,1,Early Knockout
40,6,1,240,1627,4,4,First,Touchline Section,1,Final Knockout
40,6,2,240,1421,8,4,First,Corner Section,0,Final Knockout
40,6,3,240,1321,6,5,Economy,Goal Section,3,Early Knockout
41,1,1,241,1932,8,5,First,Corner Section,3,Final Knockout
41,1,2,241,760,5,3,Economy,Touchline Section,0,Early Knockout
41,1,3,241,1427,7,5,First,Corner Section,0,Final Knockout
41,2,1,242,613,5,3,First,Touchline Section,3,Group Stage
41,2,2,242,1282,2,3,First,Touchline Section,3,Early Knockout
41,2,3,242,1589,8,4,First,Corner Section,1,Final Knockout
41,3,1,243,1513,2,3,Economy,Upper Deck,1,Final Knockout
41,3,2,243,449,2,4,First,Touchline Section,2,Group Stage
41,3,3,243,969,4,3,Economy,Goal Section,1,Early Knockout
41,4,1,244,2010,2,5,First,Goal Section,3,Final Knockout
41,4,2,244,569,3,3,First,Corner Section,3,Group Stage
41,4,3,244,920,4,5,First,Corner Section,1,Early Knockout
41,5,1,245,241,4,4,First,Corner Section,1,Group Stage
41,5,2,245,1326,4,3,First,Goal Section,3,Early Knockout
41,5,3,245,1772,2,4,Economy,Touchline Section,2,Final Knockout
41,6,1,246,1242,4,3,First,Corner Section,3,Early Knockout
41,6,2,246,266,8,4,Economy,Touchline Section,1,Group Stage
41,6,3,246,1257,5,5,First,Corner Section,3,Early Knockout
42,1,1,247,100,3,5,Economy,Touchline Section,0,Group Stage
42,1,2,247,324,3,4,First,Goal Section,1,Group Stage
42,1,3,247,189,8,5,Economy,Upper Deck,1,Group Stage
42,2,1,248,531,7,3,First,Upper Deck,3,Group Stage
42,2,2,248,1820,8,4,Economy,Goal Section,2,Final Knockout
42,2,3,248,645,2,5,Economy,Goal Section,3,Group Stage
42,3,1,249,1726,5,3,Economy,Corner Section,2,Final Knockout
42,3,2,249,667,3,5,First,Goal Section,3,Group Stage
42,3,3,249,1843,3,5,First,Goal Section,2,Final Knockout
42,4,1,250,896,8,4,Economy,Corner Section,1,Early Knockout
42,4,2,250,1652,8,4,Economy,Goal Section,1,Final Knockout
42,4,3,250,1455,7,3,First,Touchline Section,0,Final Knockout
42,5,1,251,165,5,5,First,Goal Section,0,Group Stage
42,5,2,251,660,3,4,First,Goal Section,3,Group Stage
42,5,3,251,1465,3,5,First,Touchline Section,0,Final Knockout
42,6,1,252,254,3,3,Economy,Touchline Section,1,Group Stage
42,6,2,252,1915,5,3,First,Corner Section,3,Final Knockout
42,6,3,252,1725,4,3,Economy,Corner Section,2,Final Knockout
43,1,1,253,1943,5,4,Economy,Touchline Section,3,Final Knockout
43,1,2,253,323,2,4,First,Goal Section,1,Group Stage
43,1,3,253,1554,8,5,First,Upper Deck,1,Final Knockout
43,2,1,254,687,2,5,Economy,Upper Deck,0,Early Knockout
43,2,2,254,1625,2,4,First,Touchline Section,1,Final Knockout
43,2,3,254,414,2,5,First,Corner Section,2,Group Stage
43,3,1,255,800,3,3,Economy,Goal Section,0,Early Knockout
43,3,2,255,1581,7,3,First,Corner Section,1,Final Knockout
43,3,3,255,930,7,3,Economy,Touchline Section,1,Early Knockout
43,4,1,256,1432,5,3,Economy,Touchline Section,0,Final Knockout
43,4,2,256,391,7,4,Economy,Corner Section,2,Group Stage
43,4,3,256,1761,5,5,First,Corner Section,2,Final Knockout
43,5,1,257,1817,5,4,Economy,Goal Section,2,Final Knockout
43,5,2,257,949,5,3,First,Touchline Section,1,Early Knockout
43,5,3,257,1646,2,4,Economy,Goal Section,1,Final Knockout
43,6,1,258,1263,4,3,Economy,Touchline Section,3,Early Knockout
43,6,2,258,1544,5,4,First,Upper Deck,1,Final Knockout
43,6,3,258,2006,5,4,First,Goal Section,3,Final Knockout
44,1,1,259,641,5,4,Economy,Goal Section,3,Group Stage
44,1,2,259,54,6,4,Economy,Corner Section,0,Group Stage
44,1,3,259,402,4,3,First,Corner Section,2,Group Stage
44,2,1,260,405,7,3,First,Corner Section,2,Group Stage
44,2,2,260,818,7,5,Economy,Goal Section,0,Early Knockout
44,2,3,260,790,7,4,First,Touchline Section,0,Early Knockout
44,3,1,261,1705,5,3,First,Upper Deck,2,Final Knockout
44,3,2,261,918,2,5,First,Corner Section,1,Early Knockout
44,3,3,261,1845,5,5,First,Goal Section,2,Final Knockout
44,4,1,262,280,8,3,First,Touchline Section,1,Group Stage
44,4,2,262,989,3,3,First,Goal Section,1,Early Knockout
44,4,3,262,404,6,3,First,Corner Section,2,Group Stage
44,5,1,263,1534,2,3,First,Upper Deck,1,Final Knockout
44,5,2,263,1800,2,5,First,Touchline Section,2,Final Knockout
44,5,3,263,1320,5,5,Economy,Goal Section,3,Early Knockout
44,6,1,264,243,6,4,First,Corner Section,1,Group Stage
44,6,2,264,1292,5,4,First,Touchline Section,3,Early Knockout
44,6,3,264,635,6,3,Economy,Goal Section,3,Group Stage
45,1,1,265,148,2,3,First,Goal Section,0,Group Stage
45,1,2,265,778,2,3,First,Touchline Section,0,Early Knockout
45,1,3,265,1197,8,5,Economy,Upper Deck,3,Early Knockout
45,2,1,266,1783,6,5,Economy,Touchline Section,2,Final Knockout
45,2,2,266,105,8,5,Economy,Touchline Section,0,Group Stage
45,2,3,266,535,4,4,First,Upper Deck,3,Group Stage
