respID,qID,altID,obsID,profileID,price,seat_quality,number_of_games,pass__quality
30,5,2,179,129,1.5,Touchline Section,0,Silver
30,5,3,179,328,3,Touchline Section,3,Gold
30,6,1,180,208,2.5,Corner Section,3,Silver
30,6,2,180,94,1.5,Corner Section,3,Bronze
30,6,3,180,126,3.5,Corner Section,0,Silver
31,1,1,181,191,1,Goal Section,2,Silver
31,1,2,181,244,3,Touchline Section,0,Gold
31,1,3,181,23,1,Goal Section,0,Bronze
31,2,1,182,41,3,Corner Section,1,Bronze
31,2,2,182,66,1.5,Corner Section,2,Bronze
31,2,3,182,143,1.5,Upper Deck,1,Silver
31,3,1,183,13,3,Corner Section,0,Bronze
31,3,2,183,333,2,Goal Section,3,Gold
31,3,3,183,257,2.5,Upper Deck,1,Gold
31,4,1,184,15,0.5,Touchline Section,0,Bronze
31,4,2,184,221,2,Goal Section,3,Silver
31,4,3,184,149,1,Corner Section,1,Silver
31,5,1,185,96,2.5,Corner Section,3,Bronze
31,5,2,185,250,2.5,Goal Section,0,Gold
31,5,3,185,335,3,Goal Section,3,Gold
31,6,1,186,200,2,Upper Deck,3,Silver
31,6,2,186,130,2,Touchline Section,0,Silver
31,6,3,186,49,3.5,Touchline Section,1,Bronze
32,1,1,187,299,2.5,Touchline Section,2,Gold
32,1,2,187,321,3,Corner Section,3,Gold
32,1,3,187,172,2,Upper Deck,2,Silver
32,2,1,188,74,2,Touchline Section,2,Bronze
32,2,2,188,94,1.5,Corner Section,3,Bronze
32,2,3,188,29,0.5,Upper Deck,1,Bronze
32,3,1,189,212,1,Touchline Section,3,Silver
32,3,2,189,272,3,Touchline Section,1,Gold
32,3,3,189,97,3,Corner Section,3,Bronze
32,4,1,190,155,0.5,Touchline Section,1,Silver
32,4,2,190,57,0.5,Upper Deck,2,Bronze
32,4,3,190,79,1,Goal Section,2,Bronze
32,5,1,191,66,1.5,Corner Section,2,Bronze
32,5,2,191,173,2.5,Upper Deck,2,Silver
32,5,3,191,58,1,Upper Deck,2,Bronze
32,6,1,192,65,1,Corner Section,2,Bronze
32,6,2,192,225,0.5,Upper Deck,0,Gold
32,6,3,192,45,1.5,Touchline Section,1,Bronze
33,1,1,193,300,3,Touchline Section,2,Gold
33,1,2,193,38,1.5,Corner Section,1,Bronze
33,1,3,193,111,3,Goal Section,3,Bronze
33,2,1,194,164,1.5,Goal Section,1,Silver
33,2,2,194,17,1.5,Touchline Section,0,Bronze
33,2,3,194,336,3.5,Goal Section,3,Gold
33,3,1,195,129,1.5,Touchline Section,0,Silver
33,3,2,195,41,3,Corner Section,1,Bronze
33,3,3,195,316,0.5,Corner Section,3,Gold
33,4,1,196,309,0.5,Upper Deck,3,Gold
33,4,2,196,136,1.5,Goal Section,0,Silver
33,4,3,196,241,1.5,Touchline Section,0,Gold
33,5,1,197,87,1.5,Upper Deck,3,Bronze
33,5,2,197,61,2.5,Upper Deck,2,Bronze
33,5,3,197,225,0.5,Upper Deck,0,Gold
33,6,1,198,29,0.5,Upper Deck,1,Bronze
33,6,2,198,26,2.5,Goal Section,0,Bronze
33,6,3,198,126,3.5,Corner Section,0,Silver
34,1,1,199,296,1,Touchline Section,2,Gold
34,1,2,199,68,2.5,Corner Section,2,Bronze
34,1,3,199,120,0.5,Corner Section,0,Silver
34,2,1,200,289,1,Corner Section,2,Gold
34,2,2,200,96,2.5,Corner Section,3,Bronze
34,2,3,200,329,3.5,Touchline Section,3,Gold
34,3,1,201,170,1,Upper Deck,2,Silver
34,3,2,201,184,1,Touchline Section,2,Silver
34,3,3,201,181,3,Corner Section,2,Silver
34,4,1,202,43,0.5,Touchline Section,1,Bronze
34,4,2,202,249,2,Goal Section,0,Gold
34,4,3,202,268,1,Touchline Section,1,Gold
34,5,1,203,35,3.5,Upper Deck,1,Bronze
34,5,2,203,79,1,Goal Section,2,Bronze
34,5,3,203,278,2.5,Goal Section,1,Gold
34,6,1,204,260,0.5,Corner Section,1,Gold
34,6,2,204,15,0.5,Touchline Section,0,Bronze
34,6,3,204,144,2,Upper Deck,1,Silver
35,1,1,205,183,0.5,Touchline Section,2,Silver
35,1,2,205,137,2,Goal Section,0,Silver
35,1,3,205,171,1.5,Upper Deck,2,Silver
35,2,1,206,234,1.5,Corner Section,0,Gold
35,2,2,206,113,0.5,Upper Deck,0,Silver
35,2,3,206,334,2.5,Goal Section,3,Gold
35,3,1,207,82,2.5,Goal Section,2,Bronze
35,3,2,207,160,3,Touchline Section,1,Silver
35,3,3,207,47,2.5,Touchline Section,1,Bronze
35,4,1,208,238,3.5,Corner Section,0,Gold
35,4,2,208,326,2,Touchline Section,3,Gold
35,4,3,208,278,2.5,Goal Section,1,Gold
35,5,1,209,154,3.5,Corner Section,1,Silver
35,5,2,209,328,3,Touchline Section,3,Gold
35,5,3,209,198,1,Upper Deck,3,Silver
35,6,1,210,131,2.5,Touchline Section,0,Silver
35,6,2,210,30,1,Upper Deck,1,Bronze
35,6,3,210,20,3,Touchline Section,0,Bronze
36,1,1,211,290,1.5,Corner Section,2,Gold
36,1,2,211,30,1,Upper Deck,1,Bronze
36,1,3,211,220,1.5,Goal Section,3,Silver
36,2,1,212,71,0.5,Touchline Section,2,Bronze
36,2,2,212,296,1,Touchline Section,2,Gold
36,2,3,212,187,2.5,Touchline Section,2,Silver
36,3,1,213,184,1,Touchline Section,2,Silver
36,3,2,213,317,1,Corner Section,3,Gold
36,3,3,213,283,1.5,Upper Deck,2,Gold
36,4,1,214,44,1,Touchline Section,1,Bronze
36,4,2,214,249,2,Goal Section,0,Gold
36,4,3,214,68,2.5,Corner Section,2,Bronze
36,5,1,215,85,0.5,Upper Deck,3,Bronze
36,5,2,215,72,1,Touchline Section,2,Bronze
36,5,3,215,170,1,Upper Deck,2,Silver
36,6,1,216,219,1,Goal Section,3,Silver
36,6,2,216,173,2.5,Upper Deck,2,Silver
36,6,3,216,332,1.5,Goal Section,3,Gold
37,1,1,217,18,2,Touchline Section,0,Bronze
37,1,2,217,300,3,Touchline Section,2,Gold
37,1,3,217,324,1,Touchline Section,3,Gold
37,2,1,218,186,2,Touchline Section,2,Silver
37,2,2,218,163,1,Goal Section,1,Silver
37,2,3,218,213,1.5,Touchline Section,3,Silver
37,3,1,219,112,3.5,Goal Section,3,Bronze
37,3,2,219,161,3.5,Touchline Section,1,Silver
37,3,3,219,172,2,Upper Deck,2,Silver
37,4,1,220,326,2,Touchline Section,3,Gold
37,4,2,220,184,1,Touchline Section,2,Silver
37,4,3,220,247,1,Goal Section,0,Gold
37,5,1,221,119,3.5,Upper Deck,0,Silver
37,5,2,221,211,0.5,Touchline Section,3,Silver
37,5,3,221,59,1.5,Upper Deck,2,Bronze
37,6,1,222,117,2.5,Upper Deck,0,Silver
37,6,2,222,101,1.5,Touchline Section,3,Bronze
37,6,3,222,112,3.5,Goal Section,3,Bronze
38,1,1,223,166,2.5,Goal Section,1,Silver
38,1,2,223,274,0.5,Goal Section,1,Gold
38,1,3,223,297,1.5,Touchline Section,2,Gold
38,2,1,224,47,2.5,Touchline Section,1,Bronze
38,2,2,224,309,0.5,Upper Deck,3,Gold
38,2,3,224,236,2.5,Corner Section,0,Gold
38,3,1,225,136,1.5,Goal Section,0,Silver
38,3,2,225,53,2,Goal Section,1,Bronze
38,3,3,225,1,0.5,Upper Deck,0,Bronze
38,4,1,226,8,0.5,Corner Section,0,Bronze
38,4,2,226,45,1.5,Touchline Section,1,Bronze
38,4,3,226,156,1,Touchline Section,1,Silver
38,5,1,227,155,0.5,Touchline Section,1,Silver
38,5,2,227,241,1.5,Touchline Section,0,Gold
38,5,3,227,137,2,Goal Section,0,Silver
38,6,1,228,14,3.5,Corner Section,0,Bronze
38,6,2,228,215,2.5,Touchline Section,3,Silver
38,6,3,228,192,1.5,Goal Section,2,Silver
39,1,1,229,98,3.5,Corner Section,3,Bronze
39,1,2,229,147,3.5,Upper Deck,1,Silver
39,1,3,229,207,2,Corner Section,3,Silver
39,2,1,230,244,3,Touchline Section,0,Gold
39,2,2,230,309,0.5,Upper Deck,3,Gold
39,2,3,230,260,0.5,Corner Section,1,Gold
39,3,1,231,74,2,Touchline Section,2,Bronze
39,3,2,231,180,2.5,Corner Section,2,Silver
39,3,3,231,159,2.5,Touchline Section,1,Silver
39,4,1,232,153,3,Corner Section,1,Silver
39,4,2,232,40,2.5,Corner Section,1,Bronze
39,4,3,232,157,1.5,Touchline Section,1,Silver
39,5,1,233,317,1,Corner Section,3,Gold
39,5,2,233,240,1,Touchline Section,0,Gold
39,5,3,233,168,3.5,Goal Section,1,Silver
39,6,1,234,99,0.5,Touchline Section,3,Bronze
39,6,2,234,254,1,Upper Deck,1,Gold
39,6,3,234,274,0.5,Goal Section,1,Gold
40,1,1,235,196,3.5,Goal Section,2,Silver
40,1,2,235,110,2.5,Goal Section,3,Bronze
40,1,3,235,47,2.5,Touchline Section,1,Bronze
40,2,1,236,66,1.5,Corner Section,2,Bronze
40,2,2,236,325,1.5,Touchline Section,3,Gold
40,2,3,236,174,3,Upper Deck,2,Silver
40,3,1,237,102,2,Touchline Section,3,Bronze
40,3,2,237,169,0.5,Upper Deck,2,Silver
40,3,3,237,74,2,Touchline Section,2,Bronze
40,4,1,238,302,0.5,Goal Section,2,Gold
40,4,2,238,240,1,Touchline Section,0,Gold
40,4,3,238,121,1,Corner Section,0,Silver
40,5,1,239,182,3.5,Corner Section,2,Silver
40,5,2,239,209,3,Corner Section,3,Silver
40,5,3,239,252,3.5,Goal Section,0,Gold
40,6,1,240,5,2.5,Upper Deck,0,Bronze
40,6,2,240,83,3,Goal Section,2,Bronze
40,6,3,240,336,3.5,Goal Section,3,Gold
41,1,1,241,73,1.5,Touchline Section,2,Bronze
41,1,2,241,315,3.5,Upper Deck,3,Gold
41,1,3,241,205,1,Corner Section,3,Silver
41,2,1,242,67,2,Corner Section,2,Bronze
41,2,2,242,17,1.5,Touchline Section,0,Bronze
41,2,3,242,311,1.5,Upper Deck,3,Gold
41,3,1,243,146,3,Upper Deck,1,Silver
41,3,2,243,155,0.5,Touchline Section,1,Silver
41,3,3,243,135,1,Goal Section,0,Silver
41,4,1,244,216,3,Touchline Section,3,Silver
41,4,2,244,278,2.5,Goal Section,1,Gold
41,4,3,244,13,3,Corner Section,0,Bronze
41,5,1,245,253,0.5,Upper Deck,1,Gold
41,5,2,245,55,3,Goal Section,1,Bronze
41,5,3,245,128,1,Touchline Section,0,Silver
41,6,1,246,4,2,Upper Deck,0,Bronze
41,6,2,246,3,1.5,Upper Deck,0,Bronze
41,6,3,246,78,0.5,Goal Section,2,Bronze
42,1,1,247,149,1,Corner Section,1,Silver
42,1,2,247,261,1,Corner Section,1,Gold
42,1,3,247,70,3.5,Corner Section,2,Bronze
42,2,1,248,255,1.5,Upper Deck,1,Gold
42,2,2,248,128,1,Touchline Section,0,Silver
42,2,3,248,99,0.5,Touchline Section,3,Bronze
42,3,1,249,262,1.5,Corner Section,1,Gold
42,3,2,249,302,0.5,Goal Section,2,Gold
42,3,3,249,277,2,Goal Section,1,Gold
42,4,1,250,67,2,Corner Section,2,Bronze
42,4,2,250,33,2.5,Upper Deck,1,Bronze
42,4,3,250,253,0.5,Upper Deck,1,Gold
42,5,1,251,115,1.5,Upper Deck,0,Silver
42,5,2,251,164,1.5,Goal Section,1,Silver
42,5,3,251,270,2,Touchline Section,1,Gold
42,6,1,252,280,3.5,Goal Section,1,Gold
42,6,2,252,44,1,Touchline Section,1,Bronze
42,6,3,252,125,3,Corner Section,0,Silver
43,1,1,253,203,3.5,Upper Deck,3,Silver
43,1,2,253,200,2,Upper Deck,3,Silver
43,1,3,253,157,1.5,Touchline Section,1,Silver
43,2,1,254,314,3,Upper Deck,3,Gold
43,2,2,254,262,1.5,Corner Section,1,Gold
43,2,3,254,163,1,Goal Section,1,Silver
43,3,1,255,109,2,Goal Section,3,Bronze
43,3,2,255,161,3.5,Touchline Section,1,Silver
43,3,3,255,291,2,Corner Section,2,Gold
43,4,1,256,49,3.5,Touchline Section,1,Bronze
43,4,2,256,294,3.5,Corner Section,2,Gold
43,4,3,256,166,2.5,Goal Section,1,Silver
43,5,1,257,17,1.5,Touchline Section,0,Bronze
43,5,2,257,310,1,Upper Deck,3,Gold
43,5,3,257,290,1.5,Corner Section,2,Gold
43,6,1,258,291,2,Corner Section,2,Gold
43,6,2,258,70,3.5,Corner Section,2,Bronze
43,6,3,258,322,3.5,Corner Section,3,Gold
44,1,1,259,309,0.5,Upper Deck,3,Gold
44,1,2,259,321,3,Corner Section,3,Gold
44,1,3,259,120,0.5,Corner Section,0,Silver
44,2,1,260,300,3,Touchline Section,2,Gold
44,2,2,260,255,1.5,Upper Deck,1,Gold
44,2,3,260,288,0.5,Corner Section,2,Gold
44,3,1,261,230,3,Upper Deck,0,Gold
44,3,2,261,122,1.5,Corner Section,0,Silver
44,3,3,261,156,1,Touchline Section,1,Silver
44,4,1,262,230,3,Upper Deck,0,Gold
44,4,2,262,72,1,Touchline Section,2,Bronze
44,4,3,262,118,3,Upper Deck,0,Silver
44,5,1,263,113,0.5,Upper Deck,0,Silver
44,5,2,263,218,0.5,Goal Section,3,Silver
44,5,3,263,4,2,Upper Deck,0,Bronze
44,6,1,264,55,3,Goal Section,1,Bronze
44,6,2,264,133,3.5,Touchline Section,0,Silver
44,6,3,264,157,1.5,Touchline Section,1,Silver
45,1,1,265,335,3,Goal Section,3,Gold
45,1,2,265,228,2,Upper Deck,0,Gold
45,1,3,265,71,0.5,Touchline Section,2,Bronze
45,2,1,266,214,2,Touchline Section,3,Silver
45,2,2,266,152,2.5,Corner Section,1,Silver
45,2,3,266,186,2,Touchline Section,2,Silver
45,3,1,267,187,2.5,Touchline Section,2,Silver
45,3,2,267,87,1.5,Upper Deck,3,Bronze
45,3,3,267,235,2,Corner Section,0,Gold
45,4,1,268,206,1.5,Corner Section,3,Silver
45,4,2,268,36,0.5,Corner Section,1,Bronze
45,4,3,268,249,2,Goal Section,0,Gold
45,5,1,269,133,3.5,Touchline Section,0,Silver
45,5,2,269,62,3,Upper Deck,2,Bronze
45,5,3,269,285,2.5,Upper Deck,2,Gold
45,6,1,270,38,1.5,Corner Section,1,Bronze
45,6,2,270,301,3.5,Touchline Section,2,Gold
45,6,3,270,141,0.5,Upper Deck,1,Silver
46,1,1,271,305,2,Goal Section,2,Gold
46,1,2,271,328,3,Touchline Section,3,Gold
46,1,3,271,100,1,Touchline Section,3,Bronze
46,2,1,272,53,2,Goal Section,1,Bronze
46,2,2,272,154,3.5,Corner Section,1,Silver
46,2,3,272,278,2.5,Goal Section,1,Gold
46,3,1,273,109,2,Goal Section,3,Bronze
46,3,2,273,123,2,Corner Section,0,Silver
46,3,3,273,286,3,Upper Deck,2,Gold
46,4,1,274,64,0.5,Corner Section,2,Bronze
46,4,2,274,251,3,Goal Section,0,Gold
46,4,3,274,115,1.5,Upper Deck,0,Silver
46,5,1,275,127,0.5,Touchline Section,0,Silver
46,5,2,275,276,1.5,Goal Section,1,Gold
46,5,3,275,287,3.5,Upper Deck,2,Gold
46,6,1,276,204,0.5,Corner Section,3,Silver
46,6,2,276,313,2.5,Upper Deck,3,Gold
46,6,3,276,89,2.5,Upper Deck,3,Bronze
47,1,1,277,119,3.5,Upper Deck,0,Silver
47,1,2,277,107,1,Goal Section,3,Bronze
47,1,3,277,335,3,Goal Section,3,Gold
47,2,1,278,312,2,Upper Deck,3,Gold
47,2,2,278,304,1.5,Goal Section,2,Gold
47,2,3,278,307,3,Goal Section,2,Gold
47,3,1,279,319,2,Corner Section,3,Gold
47,3,2,279,95,2,Corner Section,3,Bronze
47,3,3,279,168,3.5,Goal Section,1,Silver
47,4,1,280,48,3,Touchline Section,1,Bronze
47,4,2,280,223,3,Goal Section,3,Silver
47,4,3,280,275,1,Goal Section,1,Gold
47,5,1,281,286,3,Upper Deck,2,Gold
47,5,2,281,58,1,Upper Deck,2,Bronze
47,5,3,281,38,1.5,Corner Section,1,Bronze
47,6,1,282,269,1.5,Touchline Section,1,Gold
47,6,2,282,135,1,Goal Section,0,Silver
47,6,3,282,201,2.5,Upper Deck,3,Silver
48,1,1,283,220,1.5,Goal Section,3,Silver
48,1,2,283,17,1.5,Touchline Section,0,Bronze
48,1,3,283,80,1.5,Goal Section,2,Bronze
48,2,1,284,229,2.5,Upper Deck,0,Gold
48,2,2,284,192,1.5,Goal Section,2,Silver
48,2,3,284,16,1,Touchline Section,0,Bronze
48,3,1,285,249,2,Goal Section,0,Gold
48,3,2,285,196,3.5,Goal Section,2,Silver
48,3,3,285,156,1,Touchline Section,1,Silver
48,4,1,286,308,3.5,Goal Section,2,Gold
48,4,2,286,300,3,Touchline Section,2,Gold
48,4,3,286,30,1,Upper Deck,1,Bronze
48,5,1,287,43,0.5,Touchline Section,1,Bronze
48,5,2,287,201,2.5,Upper Deck,3,Silver
48,5,3,287,310,1,Upper Deck,3,Gold
48,6,1,288,211,0.5,Touchline Section,3,Silver
48,6,2,288,128,1,Touchline Section,0,Silver
48,6,3,288,222,2.5,Goal Section,3,Silver
49,1,1,289,46,2,Touchline Section,1,Bronze
49,1,2,289,107,1,Goal Section,3,Bronze
49,1,3,289,187,2.5,Touchline Section,2,Silver
49,2,1,290,141,0.5,Upper Deck,1,Silver
49,2,2,290,280,3.5,Goal Section,1,Gold
49,2,3,290,297,1.5,Touchline Section,2,Gold
49,3,1,291,183,0.5,Touchline Section,2,Silver
49,3,2,291,252,3.5,Goal Section,0,Gold
49,3,3,291,316,0.5,Corner Section,3,Gold
49,4,1,292,181,3,Corner Section,2,Silver
49,4,2,292,284,2,Upper Deck,2,Gold
49,4,3,292,25,2,Goal Section,0,Bronze
49,5,1,293,39,2,Corner Section,1,Bronze
49,5,2,293,232,0.5,Corner Section,0,Gold
49,5,3,293,196,3.5,Goal Section,2,Silver
49,6,1,294,27,3,Goal Section,0,Bronze
49,6,2,294,102,2,Touchline Section,3,Bronze
49,6,3,294,23,1,Goal Section,0,Bronze
50,1,1,295,261,1,Corner Section,1,Gold
50,1,2,295,94,1.5,Corner Section,3,Bronze
50,1,3,295,44,1,Touchline Section,1,Bronze
50,2,1,296,178,1.5,Corner Section,2,Silver
50,2,2,296,223,3,Goal Section,3,Silver
50,2,3,296,242,2,Touchline Section,0,Gold
50,3,1,297,269,1.5,Touchline Section,1,Gold
50,3,2,297,168,3.5,Goal Section,1,Silver
50,3,3,297,18,2,Touchline Section,0,Bronze
50,4,1,298,253,0.5,Upper Deck,1,Gold
50,4,2,298,275,1,Goal Section,1,Gold
50,4,3,298,185,1.5,Touchline Section,2,Silver
50,5,1,299,243,2.5,Touchline Section,0,Gold
50,5,2,299,249,2,Goal Section,0,Gold
50,5,3,299,238,3.5,Corner Section,0,Gold
50,6,1,300,123,2,Corner Section,0,Silver
50,6,2,300,259,3.5,Upper Deck,1,Gold
50,6,3,300,119,3.5,Upper Deck,0,Silver
51,1,1,301,7,3.5,Upper Deck,0,Bronze
51,1,2,301,157,1.5,Touchline Section,1,Silver
51,1,3,301,184,1,Touchline Section,2,Silver
51,2,1,302,231,3.5,Upper Deck,0,Gold
51,2,2,302,234,1.5,Corner Section,0,Gold
51,2,3,302,235,2,Corner Section,0,Gold
51,3,1,303,313,2.5,Upper Deck,3,Gold
51,3,2,303,89,2.5,Upper Deck,3,Bronze
51,3,3,303,74,2,Touchline Section,2,Bronze
51,4,1,304,271,2.5,Touchline Section,1,Gold
51,4,2,304,129,1.5,Touchline Section,0,Silver
51,4,3,304,132,3,Touchline Section,0,Silver
51,5,1,305,301,3.5,Touchline Section,2,Gold
51,5,2,305,251,3,Goal Section,0,Gold
51,5,3,305,33,2.5,Upper Deck,1,Bronze
51,6,1,306,84,3.5,Goal Section,2,Bronze
51,6,2,306,299,2.5,Touchline Section,2,Gold
51,6,3,306,53,2,Goal Section,1,Bronze
52,1,1,307,13,3,Corner Section,0,Bronze
52,1,2,307,90,3,Upper Deck,3,Bronze
52,1,3,307,56,3.5,Goal Section,1,Bronze
52,2,1,308,217,3.5,Touchline Section,3,Silver
52,2,2,308,186,2,Touchline Section,2,Silver
52,2,3,308,271,2.5,Touchline Section,1,Gold
52,3,1,309,228,2,Upper Deck,0,Gold
52,3,2,309,41,3,Corner Section,1,Bronze
52,3,3,309,168,3.5,Goal Section,1,Silver
52,4,1,310,269,1.5,Touchline Section,1,Gold
52,4,2,310,302,0.5,Goal Section,2,Gold
52,4,3,310,244,3,Touchline Section,0,Gold
52,5,1,311,131,2.5,Touchline Section,0,Silver
52,5,2,311,74,2,Touchline Section,2,Bronze
52,5,3,311,175,3.5,Upper Deck,2,Silver
52,6,1,312,23,1,Goal Section,0,Bronze
52,6,2,312,88,2,Upper Deck,3,Bronze
52,6,3,312,227,1.5,Upper Deck,0,Gold
53,1,1,313,217,3.5,Touchline Section,3,Silver
53,1,2,313,229,2.5,Upper Deck,0,Gold
53,1,3,313,205,1,Corner Section,3,Silver
53,2,1,314,268,1,Touchline Section,1,Gold
53,2,2,314,58,1,Upper Deck,2,Bronze
53,2,3,314,42,3.5,Corner Section,1,Bronze
53,3,1,315,142,1,Upper Deck,1,Silver
53,3,2,315,65,1,Corner Section,2,Bronze
53,3,3,315,7,3.5,Upper Deck,0,Bronze
53,4,1,316,68,2.5,Corner Section,2,Bronze
53,4,2,316,176,0.5,Corner Section,2,Silver
53,4,3,316,304,1.5,Goal Section,2,Gold
53,5,1,317,322,3.5,Corner Section,3,Gold
53,5,2,317,67,2,Corner Section,2,Bronze
53,5,3,317,10,1.5,Corner Section,0,Bronze
53,6,1,318,257,2.5,Upper Deck,1,Gold
53,6,2,318,73,1.5,Touchline Section,2,Bronze
53,6,3,318,11,2,Corner Section,0,Bronze
54,1,1,319,335,3,Goal Section,3,Gold
54,1,2,319,87,1.5,Upper Deck,3,Bronze
54,1,3,319,32,2,Upper Deck,1,Bronze
54,2,1,320,106,0.5,Goal Section,3,Bronze
54,2,2,320,147,3.5,Upper Deck,1,Silver
54,2,3,320,236,2.5,Corner Section,0,Gold
54,3,1,321,295,0.5,Touchline Section,2,Gold
54,3,2,321,113,0.5,Upper Deck,0,Silver
54,3,3,321,204,0.5,Corner Section,3,Silver
54,4,1,322,101,1.5,Touchline Section,3,Bronze
54,4,2,322,244,3,Touchline Section,0,Gold
54,4,3,322,93,1,Corner Section,3,Bronze
54,5,1,323,199,1.5,Upper Deck,3,Silver
54,5,2,323,193,2,Goal Section,2,Silver
54,5,3,323,98,3.5,Corner Section,3,Bronze
54,6,1,324,282,1,Upper Deck,2,Gold
54,6,2,324,49,3.5,Touchline Section,1,Bronze
54,6,3,324,185,1.5,Touchline Section,2,Silver
55,1,1,325,32,2,Upper Deck,1,Bronze
55,1,2,325,220,1.5,Goal Section,3,Silver
55,1,3,325,314,3,Upper Deck,3,Gold
55,2,1,326,188,3,Touchline Section,2,Silver
55,2,2,326,187,2.5,Touchline Section,2,Silver
55,2,3,326,173,2.5,Upper Deck,2,Silver
55,3,1,327,218,0.5,Goal Section,3,Silver
55,3,2,327,260,0.5,Corner Section,1,Gold
55,3,3,327,78,0.5,Goal Section,2,Bronze
55,4,1,328,300,3,Touchline Section,2,Gold
55,4,2,328,100,1,Touchline Section,3,Bronze
55,4,3,328,221,2,Goal Section,3,Silver
55,5,1,329,34,3,Upper Deck,1,Bronze
55,5,2,329,100,1,Touchline Section,3,Bronze
55,5,3,329,246,0.5,Goal Section,0,Gold
55,6,1,330,105,3.5,Touchline Section,3,Bronze
55,6,2,330,220,1.5,Goal Section,3,Silver
55,6,3,330,110,2.5,Goal Section,3,Bronze
56,1,1,331,129,1.5,Touchline Section,0,Silver
56,1,2,331,126,3.5,Corner Section,0,Silver
56,1,3,331,257,2.5,Upper Deck,1,Gold
56,2,1,332,201,2.5,Upper Deck,3,Silver
56,2,2,332,7,3.5,Upper Deck,0,Bronze
56,2,3,332,279,3,Goal Section,1,Gold
56,3,1,333,41,3,Corner Section,1,Bronze
56,3,2,333,75,2.5,Touchline Section,2,Bronze
56,3,3,333,36,0.5,Corner Section,1,Bronze
56,4,1,334,161,3.5,Touchline Section,1,Silver
56,4,2,334,2,1,Upper Deck,0,Bronze
56,4,3,334,240,1,Touchline Section,0,Gold
56,5,1,335,314,3,Upper Deck,3,Gold
56,5,2,335,225,0.5,Upper Deck,0,Gold
56,5,3,335,114,1,Upper Deck,0,Silver
56,6,1,336,122,1.5,Corner Section,0,Silver
56,6,2,336,315,3.5,Upper Deck,3,Gold
56,6,3,336,135,1,Goal Section,0,Silver
57,1,1,337,207,2,Corner Section,3,Silver
57,1,2,337,127,0.5,Touchline Section,0,Silver
57,1,3,337,246,0.5,Goal Section,0,Gold
57,2,1,338,188,3,Touchline Section,2,Silver
57,2,2,338,44,1,Touchline Section,1,Bronze
57,2,3,338,52,1.5,Goal Section,1,Bronze
57,3,1,339,49,3.5,Touchline Section,1,Bronze
57,3,2,339,271,2.5,Touchline Section,1,Gold
57,3,3,339,75,2.5,Touchline Section,2,Bronze
57,4,1,340,285,2.5,Upper Deck,2,Gold
57,4,2,340,219,1,Goal Section,3,Silver
57,4,3,340,53,2,Goal Section,1,Bronze
57,5,1,341,166,2.5,Goal Section,1,Silver
57,5,2,341,179,2,Corner Section,2,Silver
57,5,3,341,186,2,Touchline Section,2,Silver
57,6,1,342,122,1.5,Corner Section,0,Silver
57,6,2,342,103,2.5,Touchline Section,3,Bronze
57,6,3,342,79,1,Goal Section,2,Bronze
58,1,1,343,276,1.5,Goal Section,1,Gold
58,1,2,343,26,2.5,Goal Section,0,Bronze
58,1,3,343,30,1,Upper Deck,1,Bronze
58,2,1,344,154,3.5,Corner Section,1,Silver
58,2,2,344,283,1.5,Upper Deck,2,Gold
58,2,3,344,238,3.5,Corner Section,0,Gold
58,3,1,345,210,3.5,Corner Section,3,Silver
58,3,2,345,126,3.5,Corner Section,0,Silver
58,3,3,345,108,1.5,Goal Section,3,Bronze
58,4,1,346,284,2,Upper Deck,2,Gold
58,4,2,346,82,2.5,Goal Section,2,Bronze
58,4,3,346,168,3.5,Goal Section,1,Silver
58,5,1,347,222,2.5,Goal Section,3,Silver
58,5,2,347,68,2.5,Corner Section,2,Bronze
58,5,3,347,51,1,Goal Section,1,Bronze
58,6,1,348,206,1.5,Corner Section,3,Silver
58,6,2,348,239,0.5,Touchline Section,0,Gold
58,6,3,348,1,0.5,Upper Deck,0,Bronze
59,1,1,349,323,0.5,Touchline Section,3,Gold
59,1,2,349,292,2.5,Corner Section,2,Gold
59,1,3,349,135,1,Goal Section,0,Silver
59,2,1,350,205,1,Corner Section,3,Silver
59,2,2,350,241,1.5,Touchline Section,0,Gold
59,2,3,350,187,2.5,Touchline Section,2,Silver
59,3,1,351,83,3,Goal Section,2,Bronze
59,3,2,351,5,2.5,Upper Deck,0,Bronze
59,3,3,351,278,2.5,Goal Section,1,Gold
59,4,1,352,266,3.5,Corner Section,1,Gold
59,4,2,352,241,1.5,Touchline Section,0,Gold
59,4,3,352,7,3.5,Upper Deck,0,Bronze
59,5,1,353,147,3.5,Upper Deck,1,Silver
59,5,2,353,279,3,Goal Section,1,Gold
59,5,3,353,40,2.5,Corner Section,1,Bronze
59,6,1,354,253,0.5,Upper Deck,1,Gold
59,6,2,354,7,3.5,Upper Deck,0,Bronze
59,6,3,354,215,2.5,Touchline Section,3,Silver
60,1,1,355,38,1.5,Corner Section,1,Bronze
60,1,2,355,127,0.5,Touchline Section,0,Silver
60,1,3,355,271,2.5,Touchline Section,1,Gold
60,2,1,356,275,1,Goal Section,1,Gold
60,2,2,356,192,1.5,Goal Section,2,Silver
60,2,3,356,60,2,Upper Deck,2,Bronze
60,3,1,357,202,3,Upper Deck,3,Silver
60,3,2,357,156,1,Touchline Section,1,Silver
60,3,3,357,300,3,Touchline Section,2,Gold
